Nature,Synthesis
0.0008774763135228252,0.0009331597222222223
0.0005006459948320414,0.0004991319444444444
0.00032838070628768304,0.0004123263888888889
0.0012489233419465979,0.001540798611111111
0.000355297157622739,0.00023871527777777777
0.00024763135228251506,0.00021701388888888888
0.00022609819121447027,0.00026041666666666666
0.0006836778639104221,0.0006293402777777778
0.000409130060292851,0.00028211805555555553
0.00029608096468561584,8.680555555555556e-05
0.00028531438415159346,0.000390625
0.0005006459948320414,0.00034722222222222224
0.00047911283376399655,0.00047743055555555554
0.00028531438415159346,0.0003689236111111111
0.00030146425495262703,0.00034722222222222224
0.0005975452196382429,0.0007161458333333333
0.0003714470284237726,0.00030381944444444445
0.0001884151593453919,0.0003255208333333333
0.00025839793281653745,0.00015190972222222222
0.0005006459948320414,0.0006944444444444445
0.00030146425495262703,0.0003255208333333333
0.00014534883720930232,0.00015190972222222222
0.0002099483204134367,0.00028211805555555553
0.0003445305770887166,0.00021701388888888888
0.0001884151593453919,0.0003689236111111111
0.0003714470284237726,0.000390625
0.0002314814814814815,0.00026041666666666666
0.000382213608957795,0.00030381944444444445
0.00011843238587424634,0.0001953125
0.00015073212747631351,0.0001953125
0.00022071490094745908,0.0003689236111111111
0.000382213608957795,0.00030381944444444445
0.00015073212747631351,0.00017361111111111112
9.151593453919036e-05,0.00017361111111111112
6.998277347114557e-05,0.00010850694444444444
0.000382213608957795,0.0003689236111111111
0.0001776485788113695,0.0001953125
0.00016688199827734712,0.00023871527777777777
0.0001991817398794143,0.00017361111111111112
0.00031761412575366066,0.0004123263888888889
0.0002153316106804479,0.00023871527777777777
0.00014534883720930232,0.00023871527777777777
0.00014534883720930232,0.00015190972222222222
0.00031223083548664947,0.00026041666666666666
0.0002314814814814815,0.00017361111111111112
8.613264427217915e-05,4.340277777777778e-05
0.00010228251507321275,8.680555555555556e-05
0.0002745478036175711,0.00030381944444444445
0.0006406115417743325,0.0006293402777777778
0.00027993109388458226,0.0005425347222222222
0.0002099483204134367,0.00023871527777777777
0.0007536606373815676,0.0008246527777777778
0.0005437123169681309,0.0005859375
0.0003499138673557278,0.0003689236111111111
0.00028531438415159346,0.00034722222222222224
0.00043604651162790697,0.000390625
0.0005652454780361757,0.0006293402777777778
0.0005114125753660638,0.00043402777777777775
0.0004306632213608958,0.0004991319444444444
0.0005060292850990525,0.0006727430555555556
0.00047372954349698536,0.00047743055555555554
0.00036606373815676143,0.000390625
0.0003983634797588286,0.0004991319444444444
0.0006513781223083548,0.0008463541666666667
0.00032299741602067185,0.0003255208333333333
0.0001722652885443583,0.00013020833333333333
8.074935400516796e-05,0.00010850694444444444
0.00043604651162790697,0.0005642361111111111
0.00016688199827734712,0.00015190972222222222
0.00022071490094745908,0.00013020833333333333
8.613264427217915e-05,8.680555555555556e-05
0.00040374677002583977,0.0004123263888888889
0.00013996554694229113,0.00023871527777777777
0.0001884151593453919,0.00010850694444444444
0.0002045650301464255,0.00017361111111111112
0.0003068475452196382,0.00034722222222222224
0.00014534883720930232,0.00013020833333333333
0.00016149870801033592,0.0001953125
0.00010228251507321275,0.00021701388888888888
0.00032838070628768304,0.0004123263888888889
0.00018303186907838072,8.680555555555556e-05
0.0001722652885443583,0.00013020833333333333
0.00027993109388458226,0.00013020833333333333
0.00044142980189491816,0.0003689236111111111
0.0001991817398794143,0.00010850694444444444
0.00012919896640826872,8.680555555555556e-05
0.00018303186907838072,0.00015190972222222222
0.00024224806201550387,0.00023871527777777777
0.0002099483204134367,0.00023871527777777777
0.00028531438415159346,0.00034722222222222224
0.0002099483204134367,0.00034722222222222224
0.00031223083548664947,0.00023871527777777777
9.689922480620155e-05,4.340277777777778e-05
9.689922480620155e-05,0.00015190972222222222
0.00029069767441860465,0.00017361111111111112
0.0002637812230835487,0.00030381944444444445
0.00011304909560723514,4.340277777777778e-05
0.00012919896640826872,0.00013020833333333333
5.921619293712317e-05,2.170138888888889e-05
0.00036606373815676143,0.0004557291666666667
0.00024224806201550387,0.00015190972222222222
0.0002099483204134367,0.00021701388888888888
0.00028531438415159346,0.00023871527777777777
0.00047372954349698536,0.0004991319444444444
0.00014534883720930232,0.0001953125
0.00022609819121447027,0.00021701388888888888
0.00016149870801033592,6.510416666666667e-05
0.00031761412575366066,0.00015190972222222222
9.151593453919036e-05,0.00017361111111111112
0.00011304909560723514,8.680555555555556e-05
8.613264427217915e-05,4.340277777777778e-05
0.00032299741602067185,0.0005642361111111111
0.00012919896640826872,0.00030381944444444445
0.00012381567614125753,8.680555555555556e-05
4.3066322136089577e-05,6.510416666666667e-05
0.0002099483204134367,0.00026041666666666666
0.0001884151593453919,0.00026041666666666666
0.00015611541774332473,0.00013020833333333333
0.00010766580534022394,0.00015190972222222222
0.0002691645133505599,0.00013020833333333333
0.000382213608957795,0.00047743055555555554
0.000355297157622739,0.00026041666666666666
0.0003875968992248062,0.00023871527777777777
0.00033376399655469423,0.0004123263888888889
0.00015611541774332473,0.0001953125
0.00015611541774332473,0.00017361111111111112
0.00011304909560723514,0.00010850694444444444
0.000489879414298019,0.00047743055555555554
0.00024224806201550387,0.00017361111111111112
4.8449612403100775e-05,0.00013020833333333333
5.383290267011197e-05,8.680555555555556e-05
0.0002637812230835487,0.000390625
0.00011843238587424634,0.00013020833333333333
4.8449612403100775e-05,8.680555555555556e-05
3.229974160206718e-05,8.680555555555556e-05
0.00013458225667527994,0.00015190972222222222
9.151593453919036e-05,6.510416666666667e-05
9.151593453919036e-05,2.170138888888889e-05
6.459948320413436e-05,0.0
0.0001937984496124031,0.00015190972222222222
0.0002045650301464255,0.00017361111111111112
0.00010766580534022394,0.00013020833333333333
8.613264427217915e-05,0.00010850694444444444
0.0002099483204134367,0.00015190972222222222
0.0002314814814814815,0.00023871527777777777
7.536606373815676e-05,8.680555555555556e-05
0.00011843238587424634,8.680555555555556e-05
0.00015611541774332473,0.00015190972222222222
0.0002099483204134367,8.680555555555556e-05
0.00012919896640826872,6.510416666666667e-05
0.00013458225667527994,0.00026041666666666666
0.00018303186907838072,0.0001953125
0.0002099483204134367,0.00015190972222222222
0.00022071490094745908,0.00015190972222222222
0.00016149870801033592,0.00026041666666666666
0.00025301464254952625,0.0003255208333333333
0.00015073212747631351,4.340277777777778e-05
5.383290267011197e-05,4.340277777777778e-05
0.0001776485788113695,0.00026041666666666666
0.00013996554694229113,0.00015190972222222222
8.074935400516796e-05,0.00010850694444444444
2.1533161068044788e-05,2.170138888888889e-05
2.1533161068044788e-05,6.510416666666667e-05
0.00011304909560723514,0.00026041666666666666
5.383290267011197e-05,8.680555555555556e-05
4.8449612403100775e-05,6.510416666666667e-05
8.613264427217915e-05,0.00013020833333333333
0.00010766580534022394,8.680555555555556e-05
5.383290267011197e-05,0.0
4.8449612403100775e-05,4.340277777777778e-05
2.6916451335055986e-05,2.170138888888889e-05
8.074935400516796e-05,0.00013020833333333333
0.00012381567614125753,0.00015190972222222222
4.3066322136089577e-05,4.340277777777778e-05
4.8449612403100775e-05,0.00010850694444444444
0.00013458225667527994,0.00028211805555555553
0.0001991817398794143,0.0003255208333333333
6.998277347114557e-05,2.170138888888889e-05
0.00010766580534022394,2.170138888888889e-05
0.00018303186907838072,0.0001953125
0.00013996554694229113,8.680555555555556e-05
3.768303186907838e-05,8.680555555555556e-05
0.00011304909560723514,4.340277777777778e-05
0.00016149870801033592,0.00013020833333333333
0.00018303186907838072,0.00026041666666666666
0.0001991817398794143,6.510416666666667e-05
0.00014534883720930232,0.00015190972222222222
0.00023686477174849268,0.00017361111111111112
0.0001722652885443583,0.00026041666666666666
6.459948320413436e-05,6.510416666666667e-05
0.00012919896640826872,0.00010850694444444444
0.0001776485788113695,0.00023871527777777777
0.0005275624461670974,0.0004123263888888889
0.00040374677002583977,0.00030381944444444445
0.00016688199827734712,0.00017361111111111112
0.0007267441860465116,0.0010416666666666667
0.0001884151593453919,0.0001953125
0.00016149870801033592,0.00026041666666666666
0.00011304909560723514,0.00021701388888888888
0.0005167958656330749,0.00047743055555555554
0.00012381567614125753,4.340277777777778e-05
0.0002099483204134367,0.00013020833333333333
9.689922480620155e-05,8.680555555555556e-05
0.000355297157622739,0.00023871527777777777
0.0001937984496124031,0.000390625
0.00024763135228251506,0.00023871527777777777
0.0002314814814814815,0.00010850694444444444
0.0007859603789836348,0.0006076388888888889
0.00036606373815676143,0.00034722222222222224
0.00025839793281653745,0.0003255208333333333
0.00036606373815676143,0.00023871527777777777
0.0006836778639104221,0.0009331597222222223
0.0002691645133505599,0.0001953125
0.00015611541774332473,0.00017361111111111112
0.00032299741602067185,0.00013020833333333333
0.0004252799310938846,0.0004123263888888889
0.00032838070628768304,0.0003689236111111111
0.0003445305770887166,0.00026041666666666666
0.0002745478036175711,0.00028211805555555553
0.00047372954349698536,0.0006076388888888889
0.0001884151593453919,0.00017361111111111112
0.0001937984496124031,0.00015190972222222222
0.00032838070628768304,0.0003255208333333333
0.0004575796726959518,0.0005642361111111111
0.00031761412575366066,0.0003689236111111111
0.00029608096468561584,0.00023871527777777777
0.0002045650301464255,0.00017361111111111112
0.000737510766580534,0.0008246527777777778
0.00025301464254952625,0.00023871527777777777
0.0002153316106804479,0.00028211805555555553
0.0002314814814814815,0.00017361111111111112
0.0006298449612403101,0.0006076388888888889
0.0001991817398794143,0.00021701388888888888
0.00036068044788975024,0.00017361111111111112
0.0002099483204134367,0.00015190972222222222
0.0004198966408268734,0.0004123263888888889
0.0002099483204134367,0.00028211805555555553
0.0001937984496124031,0.00015190972222222222
0.00018303186907838072,0.00021701388888888888
0.0005167958656330749,0.0004557291666666667
0.0005706287683031869,0.0005208333333333333
0.00043604651162790697,0.0003689236111111111
0.00015611541774332473,0.00028211805555555553
0.0009474590869939707,0.0009331597222222223
0.00045219638242894054,0.0005425347222222222
0.0001884151593453919,0.00017361111111111112
0.00029069767441860465,0.00017361111111111112
0.0007321274763135229,0.0006727430555555556
0.000737510766580534,0.0006076388888888889
0.0006459948320413437,0.0004557291666666667
0.0003714470284237726,0.0003255208333333333
0.0005490956072351421,0.0005208333333333333
0.0005383290267011198,0.0005208333333333333
0.000409130060292851,0.0005642361111111111
0.00043604651162790697,0.00047743055555555554
0.001012058570198105,0.0009114583333333333
0.0004952627045650301,0.00034722222222222224
0.00023686477174849268,0.00015190972222222222
0.00023686477174849268,0.00017361111111111112
0.00032838070628768304,0.000390625
0.00031761412575366066,0.00023871527777777777
0.0002637812230835487,0.00028211805555555553
0.00033376399655469423,0.0003255208333333333
0.00022609819121447027,0.00021701388888888888
0.0001722652885443583,0.0001953125
0.00012381567614125753,0.00015190972222222222
8.074935400516796e-05,0.00013020833333333333
0.00011843238587424634,0.00021701388888888888
0.0004198966408268734,0.0004123263888888889
0.00018303186907838072,0.00021701388888888888
0.0003499138673557278,0.00030381944444444445
0.0003768303186907838,0.00030381944444444445
0.00024763135228251506,0.00023871527777777777
0.00015073212747631351,0.0001953125
0.00013996554694229113,0.00021701388888888888
0.0002153316106804479,0.0001953125
0.0003445305770887166,0.00028211805555555553
0.00013458225667527994,0.00015190972222222222
0.00029608096468561584,0.00034722222222222224
0.00018303186907838072,0.00030381944444444445
0.0002153316106804479,8.680555555555556e-05
0.00029608096468561584,0.00028211805555555553
0.00015611541774332473,0.00015190972222222222
0.00013458225667527994,0.00015190972222222222
0.0001991817398794143,0.00023871527777777777
0.00010766580534022394,8.680555555555556e-05
0.0003391472868217054,0.0003255208333333333
0.00030146425495262703,0.00015190972222222222
0.0003768303186907838,0.00021701388888888888
0.0001991817398794143,0.00017361111111111112
0.00012381567614125753,4.340277777777778e-05
0.00032299741602067185,0.00028211805555555553
0.00036606373815676143,0.0004991319444444444
0.00024763135228251506,0.000390625
0.00032299741602067185,0.00030381944444444445
0.00015611541774332473,0.00028211805555555553
0.0002099483204134367,0.0003255208333333333
0.0003714470284237726,0.000390625
0.00028531438415159346,0.0001953125
0.00036068044788975024,0.0003255208333333333
0.00030146425495262703,0.000390625
0.0001937984496124031,0.00017361111111111112
0.00024224806201550387,0.0004557291666666667
0.0002745478036175711,0.00026041666666666666
0.00036606373815676143,0.0003255208333333333
0.00024763135228251506,8.680555555555556e-05
0.0001991817398794143,0.00017361111111111112
0.0003445305770887166,0.00028211805555555553
0.0006190783807062877,0.0005208333333333333
0.00029608096468561584,0.000390625
0.00040374677002583977,0.00034722222222222224
0.0003391472868217054,0.00026041666666666666
0.00031223083548664947,0.00028211805555555553
0.0002691645133505599,0.0004123263888888889
0.00029608096468561584,0.00030381944444444445
0.0002691645133505599,0.00026041666666666666
0.000409130060292851,0.0005859375
0.00032299741602067185,0.00030381944444444445
0.00036068044788975024,0.0004557291666666667
0.00044681309216192935,0.0006076388888888889
6.998277347114557e-05,0.0001953125
9.689922480620155e-05,4.340277777777778e-05
1.614987080103359e-05,2.170138888888889e-05
5.921619293712317e-05,0.00015190972222222222
0.00016149870801033592,0.0001953125
0.00015073212747631351,0.00017361111111111112
0.00011304909560723514,0.00023871527777777777
0.00011843238587424634,0.00010850694444444444
0.00036068044788975024,0.0001953125
0.0004145133505598622,0.0001953125
0.0001776485788113695,0.00015190972222222222
0.00028531438415159346,0.0001953125
0.00015611541774332473,0.000390625
0.0001991817398794143,0.00023871527777777777
0.00012919896640826872,0.00028211805555555553
0.0001937984496124031,0.00021701388888888888
9.689922480620155e-05,0.00010850694444444444
0.00013458225667527994,0.00010850694444444444
0.00012919896640826872,0.0001953125
0.00011304909560723514,0.00013020833333333333
0.00013458225667527994,6.510416666666667e-05
9.689922480620155e-05,0.00010850694444444444
0.00012381567614125753,0.00010850694444444444
0.00013458225667527994,0.00010850694444444444
5.921619293712317e-05,2.170138888888889e-05
0.0001991817398794143,0.00030381944444444445
0.00013996554694229113,0.00023871527777777777
0.00018303186907838072,0.00010850694444444444
5.921619293712317e-05,2.170138888888889e-05
7.536606373815676e-05,0.00017361111111111112
0.0001884151593453919,0.00015190972222222222
0.00018303186907838072,0.00017361111111111112
9.151593453919036e-05,6.510416666666667e-05
8.613264427217915e-05,0.00010850694444444444
4.3066322136089577e-05,2.170138888888889e-05
0.00011843238587424634,0.00017361111111111112
0.0002314814814814815,0.00023871527777777777
0.0002045650301464255,0.00026041666666666666
0.00016149870801033592,0.00023871527777777777
0.0002637812230835487,0.00026041666666666666
0.00012919896640826872,0.00015190972222222222
0.00036068044788975024,0.00034722222222222224
0.00022071490094745908,0.00013020833333333333
0.0003068475452196382,0.00021701388888888888
0.00015611541774332473,0.00015190972222222222
0.00016149870801033592,4.340277777777778e-05
0.00013458225667527994,0.00010850694444444444
0.00022071490094745908,0.00023871527777777777
8.074935400516796e-05,4.340277777777778e-05
5.383290267011197e-05,2.170138888888889e-05
0.0,4.340277777777778e-05
5.383290267011197e-05,0.00013020833333333333
0.00015611541774332473,0.00010850694444444444
7.536606373815676e-05,0.00013020833333333333
0.00015073212747631351,0.00010850694444444444
0.00010228251507321275,0.0001953125
0.0004575796726959518,0.0001953125
0.0003714470284237726,0.00034722222222222224
0.0002637812230835487,0.00034722222222222224
0.0003068475452196382,0.00017361111111111112
0.0001884151593453919,0.00015190972222222222
0.00010228251507321275,0.0001953125
0.00013996554694229113,0.0001953125
0.0002691645133505599,0.00034722222222222224
0.00022071490094745908,0.00013020833333333333
0.00013996554694229113,0.00010850694444444444
0.0001722652885443583,0.00013020833333333333
0.0002153316106804479,0.00015190972222222222
0.00024224806201550387,0.0001953125
0.0001776485788113695,0.00010850694444444444
0.00016149870801033592,0.00017361111111111112
0.00012919896640826872,0.00017361111111111112
0.00016688199827734712,0.00010850694444444444
8.613264427217915e-05,0.00010850694444444444
8.613264427217915e-05,8.680555555555556e-05
0.00010228251507321275,0.00010850694444444444
0.00043604651162790697,0.0003689236111111111
0.00022609819121447027,0.00017361111111111112
0.00024224806201550387,0.00013020833333333333
0.00024224806201550387,0.00030381944444444445
0.0001776485788113695,0.00021701388888888888
0.00014534883720930232,0.0001953125
0.0001937984496124031,0.0004123263888888889
0.0002045650301464255,0.00015190972222222222
0.00044142980189491816,0.00034722222222222224
0.0002153316106804479,0.00017361111111111112
0.000489879414298019,0.00028211805555555553
0.00029608096468561584,0.00015190972222222222
0.0002045650301464255,0.00028211805555555553
0.0004306632213608958,0.00028211805555555553
0.0002099483204134367,0.00026041666666666666
0.0001722652885443583,0.00026041666666666666
0.00016149870801033592,0.00026041666666666666
0.0001937984496124031,0.00015190972222222222
0.00043604651162790697,0.00028211805555555553
0.00027993109388458226,0.00023871527777777777
9.689922480620155e-05,0.00010850694444444444
6.998277347114557e-05,6.510416666666667e-05
6.998277347114557e-05,6.510416666666667e-05
0.00010766580534022394,8.680555555555556e-05
0.00036606373815676143,0.00013020833333333333
8.613264427217915e-05,0.00021701388888888888
0.0003768303186907838,0.00028211805555555553
0.0001722652885443583,0.00015190972222222222
7.536606373815676e-05,0.00015190972222222222
0.00013458225667527994,0.00015190972222222222
0.00010228251507321275,0.00017361111111111112
0.00015611541774332473,0.00021701388888888888
0.00033376399655469423,0.0004123263888888889
0.00015073212747631351,0.00023871527777777777
0.0002745478036175711,0.0001953125
0.00029608096468561584,0.00023871527777777777
0.00024763135228251506,0.0001953125
0.00013458225667527994,0.00015190972222222222
0.00012919896640826872,0.00010850694444444444
0.00015611541774332473,0.0001953125
0.0003068475452196382,0.00017361111111111112
0.00010228251507321275,8.680555555555556e-05
0.0001722652885443583,0.00017361111111111112
0.00012381567614125753,8.680555555555556e-05
0.0001991817398794143,0.00028211805555555553
0.0001991817398794143,0.00023871527777777777
0.0001884151593453919,0.00017361111111111112
0.0001776485788113695,0.00017361111111111112
0.0002745478036175711,0.00028211805555555553
0.00016688199827734712,0.00013020833333333333
0.0003068475452196382,0.00026041666666666666
0.00029608096468561584,0.00034722222222222224
9.689922480620155e-05,0.00017361111111111112
9.689922480620155e-05,0.00015190972222222222
4.8449612403100775e-05,6.510416666666667e-05
8.074935400516796e-05,0.00010850694444444444
0.00024224806201550387,0.00015190972222222222
0.0001776485788113695,0.00015190972222222222
0.00013996554694229113,0.00015190972222222222
0.00011843238587424634,0.00013020833333333333
3.229974160206718e-05,2.170138888888889e-05
1.614987080103359e-05,8.680555555555556e-05
5.383290267011197e-06,4.340277777777778e-05
2.1533161068044788e-05,6.510416666666667e-05
0.0002637812230835487,0.0003689236111111111
0.00011843238587424634,6.510416666666667e-05
0.00023686477174849268,6.510416666666667e-05
0.0001722652885443583,0.00021701388888888888
0.00027993109388458226,0.00015190972222222222
0.00010766580534022394,0.00010850694444444444
0.00011304909560723514,0.00017361111111111112
0.00014534883720930232,8.680555555555556e-05
0.00013458225667527994,0.00028211805555555553
0.0001722652885443583,8.680555555555556e-05
0.0001722652885443583,0.00026041666666666666
0.00018303186907838072,0.00015190972222222222
0.00010228251507321275,0.00013020833333333333
0.00022609819121447027,0.0001953125
0.00010766580534022394,4.340277777777778e-05
9.151593453919036e-05,4.340277777777778e-05
0.00015073212747631351,0.00015190972222222222
0.00013458225667527994,0.0001953125
0.0002314814814814815,0.0001953125
0.00027993109388458226,0.00026041666666666666
0.00029069767441860465,0.00043402777777777775
0.00024224806201550387,0.00017361111111111112
5.921619293712317e-05,6.510416666666667e-05
0.000409130060292851,0.00028211805555555553
0.00023686477174849268,0.0003255208333333333
0.0003068475452196382,0.0003255208333333333
0.00028531438415159346,0.00043402777777777775
0.0002637812230835487,0.00026041666666666666
0.00033376399655469423,0.0004123263888888889
0.00044681309216192935,0.0004557291666666667
0.00015073212747631351,0.00010850694444444444
0.0005006459948320414,0.0003255208333333333
0.00022071490094745908,0.00026041666666666666
0.00018303186907838072,0.00028211805555555553
0.00013458225667527994,0.00017361111111111112
0.00033376399655469423,0.00026041666666666666
0.00025301464254952625,0.00021701388888888888
0.00014534883720930232,0.0001953125
4.8449612403100775e-05,0.00013020833333333333
0.0002314814814814815,0.0003689236111111111
0.00036606373815676143,0.00043402777777777775
0.0003068475452196382,0.00017361111111111112
0.00029608096468561584,0.00023871527777777777
0.0002314814814814815,0.0001953125
0.0002314814814814815,0.0003689236111111111
0.000355297157622739,0.00028211805555555553
8.613264427217915e-05,0.00013020833333333333
0.00015611541774332473,0.00017361111111111112
0.000489879414298019,0.0004557291666666667
0.0003499138673557278,0.00028211805555555553
0.00025301464254952625,0.0003255208333333333
0.0005275624461670974,0.000390625
0.0007267441860465116,0.0008897569444444444
0.00025839793281653745,0.00026041666666666666
0.00043604651162790697,0.0003255208333333333
0.0005490956072351421,0.00034722222222222224
0.00028531438415159346,0.000390625
0.00022609819121447027,0.00023871527777777777
0.00029608096468561584,0.00026041666666666666
0.00031761412575366066,0.00026041666666666666
0.0003768303186907838,0.0004557291666666667
0.0002099483204134367,0.00034722222222222224
0.0002153316106804479,0.00030381944444444445
0.00028531438415159346,0.00028211805555555553
0.0005114125753660638,0.0004557291666666667
0.00022071490094745908,0.00017361111111111112
0.00032299741602067185,0.0003255208333333333
0.0003714470284237726,0.00030381944444444445
0.00029069767441860465,0.00030381944444444445
0.00016688199827734712,0.00017361111111111112
0.0002153316106804479,0.00021701388888888888
0.0003068475452196382,0.00028211805555555553
0.0003068475452196382,0.00034722222222222224
0.00010766580534022394,0.00023871527777777777
0.00031761412575366066,0.00023871527777777777
0.0002637812230835487,0.00021701388888888888
0.00032299741602067185,0.0003689236111111111
0.00032838070628768304,0.000390625
0.00033376399655469423,0.00017361111111111112
0.0001991817398794143,0.0003255208333333333
0.00015611541774332473,0.00015190972222222222
0.00016688199827734712,0.00013020833333333333
0.0002745478036175711,0.00023871527777777777
0.00027993109388458226,0.0003689236111111111
0.0002099483204134367,0.00021701388888888888
6.998277347114557e-05,0.00021701388888888888
8.613264427217915e-05,0.00010850694444444444
0.00030146425495262703,0.00017361111111111112
0.00029608096468561584,0.00023871527777777777
9.689922480620155e-05,6.510416666666667e-05
0.00022071490094745908,0.00021701388888888888
0.0001884151593453919,0.00017361111111111112
0.00010766580534022394,0.00010850694444444444
0.00010766580534022394,0.00017361111111111112
6.459948320413436e-05,0.00013020833333333333
8.613264427217915e-05,0.0001953125
0.00027993109388458226,0.00021701388888888888
0.00011304909560723514,6.510416666666667e-05
0.00012381567614125753,0.00017361111111111112
0.0002314814814814815,0.00026041666666666666
0.0009474590869939707,0.0009331597222222223
0.0003714470284237726,0.0003689236111111111
0.0003445305770887166,0.00030381944444444445
0.0007967269595176572,0.0005642361111111111
0.00036068044788975024,0.0004557291666666667
0.0002314814814814815,0.00028211805555555553
0.000355297157622739,0.000390625
0.0002691645133505599,0.0003689236111111111
0.0006675279931093885,0.0006944444444444445
0.00048449612403100775,0.0004557291666666667
0.0006136950904392764,0.0005425347222222222
0.0005598621877691645,0.00043402777777777775
0.00044142980189491816,0.00078125
0.0002691645133505599,0.00028211805555555553
0.00044681309216192935,0.0003689236111111111
0.000791343669250646,0.0008246527777777778
0.0005114125753660638,0.00034722222222222224
0.00023686477174849268,0.0003255208333333333
0.00011843238587424634,0.00017361111111111112
0.0004198966408268734,0.00026041666666666666
0.00024224806201550387,0.00028211805555555553
0.00018303186907838072,0.00021701388888888888
0.00015611541774332473,0.00026041666666666666
0.00023686477174849268,0.0001953125
0.0002637812230835487,0.00028211805555555553
0.00028531438415159346,0.0003255208333333333
0.0004306632213608958,0.00030381944444444445
0.0001776485788113695,0.0004123263888888889
0.00027993109388458226,0.0003255208333333333
0.0002314814814814815,0.0003255208333333333
0.00022609819121447027,0.00017361111111111112
0.0003983634797588286,0.0004557291666666667
0.00033376399655469423,0.0003255208333333333
0.00024763135228251506,6.510416666666667e-05
0.0006190783807062877,0.00021701388888888888
0.0004306632213608958,0.0005425347222222222
0.00012919896640826872,0.00021701388888888888
0.00016149870801033592,0.00015190972222222222
0.00022609819121447027,0.0003255208333333333
0.0001937984496124031,0.00010850694444444444
0.0005167958656330749,0.00030381944444444445
0.0005060292850990525,0.0004557291666666667
0.0003875968992248062,0.0005425347222222222
0.0004198966408268734,0.00043402777777777775
8.074935400516796e-05,6.510416666666667e-05
0.00011843238587424634,0.00015190972222222222
0.000462962962962963,0.000390625
0.00031223083548664947,0.00030381944444444445
0.00031761412575366066,0.0003689236111111111
0.00015611541774332473,0.00017361111111111112
0.00011304909560723514,0.00017361111111111112
0.00027993109388458226,0.00034722222222222224
0.0003983634797588286,0.00026041666666666666
0.0005813953488372093,0.0003255208333333333
0.000409130060292851,0.0003255208333333333
0.0004145133505598622,0.000390625
0.0002099483204134367,0.00017361111111111112
0.00030146425495262703,0.00023871527777777777
0.00029069767441860465,0.00023871527777777777
0.0004306632213608958,0.00034722222222222224
0.00022071490094745908,0.00030381944444444445
0.00025301464254952625,0.00017361111111111112
0.00030146425495262703,0.00026041666666666666
0.0003068475452196382,0.0003689236111111111
0.000409130060292851,0.0003255208333333333
0.00022071490094745908,0.00030381944444444445
2.1533161068044788e-05,6.510416666666667e-05
0.00048449612403100775,0.00034722222222222224
0.00029608096468561584,0.00023871527777777777
0.00013996554694229113,0.00015190972222222222
0.0002153316106804479,0.00021701388888888888
0.0002099483204134367,0.0001953125
0.0005114125753660638,0.0006510416666666666
0.0005652454780361757,0.0005208333333333333
0.0006729112833763997,0.000390625
0.0005221791559000861,0.0005425347222222222
0.00029069767441860465,0.0003255208333333333
0.00025301464254952625,0.0001953125
0.0002153316106804479,0.00023871527777777777
0.0006459948320413437,0.0004991319444444444
0.0003929801894918174,0.0004123263888888889
0.0001937984496124031,0.00021701388888888888
0.00029069767441860465,0.00017361111111111112
0.00022071490094745908,0.0003689236111111111
0.0001884151593453919,0.00017361111111111112
8.074935400516796e-05,0.00010850694444444444
0.00012381567614125753,0.00015190972222222222
0.00012381567614125753,0.00010850694444444444
0.00013458225667527994,0.0001953125
0.00012381567614125753,0.00017361111111111112
6.998277347114557e-05,8.680555555555556e-05
0.00016688199827734712,0.0
0.00032838070628768304,0.00013020833333333333
0.00022609819121447027,0.00015190972222222222
0.000382213608957795,0.0001953125
0.00027993109388458226,0.00030381944444444445
0.000489879414298019,0.0005425347222222222
0.00032299741602067185,0.000390625
0.00044681309216192935,0.0003689236111111111
0.0003875968992248062,0.00047743055555555554
0.00011843238587424634,0.000390625
0.00013458225667527994,0.00015190972222222222
0.00015073212747631351,0.00026041666666666666
0.00022071490094745908,0.00010850694444444444
0.0005383290267011198,0.00047743055555555554
0.0006352282515073213,0.0005425347222222222
0.0005114125753660638,0.00047743055555555554
0.0005329457364341085,0.0004991319444444444
0.00022071490094745908,0.00034722222222222224
0.00012919896640826872,0.0001953125
0.00048449612403100775,0.00034722222222222224
0.00029608096468561584,0.00030381944444444445
0.0001937984496124031,6.510416666666667e-05
6.459948320413436e-05,4.340277777777778e-05
6.459948320413436e-05,6.510416666666667e-05
0.00014534883720930232,0.00013020833333333333
0.0002099483204134367,0.00015190972222222222
4.3066322136089577e-05,4.340277777777778e-05
0.00025301464254952625,0.00030381944444444445
0.00016688199827734712,0.00030381944444444445
0.00011843238587424634,8.680555555555556e-05
0.00012919896640826872,0.00010850694444444444
6.998277347114557e-05,8.680555555555556e-05
0.00024763135228251506,0.0001953125
0.0002099483204134367,0.00015190972222222222
8.613264427217915e-05,8.680555555555556e-05
0.0002099483204134367,0.00026041666666666666
0.00024224806201550387,0.00015190972222222222
0.00047911283376399655,0.0005208333333333333
0.0003714470284237726,0.00030381944444444445
0.00022071490094745908,0.00015190972222222222
0.0006944444444444445,0.0005859375
0.00032299741602067185,0.0003255208333333333
8.613264427217915e-05,8.680555555555556e-05
0.0003445305770887166,0.00023871527777777777
0.00014534883720930232,0.00013020833333333333
0.00044681309216192935,0.00043402777777777775
0.0003768303186907838,0.0001953125
0.00047911283376399655,0.0003689236111111111
0.00040374677002583977,0.00021701388888888888
0.00045219638242894054,0.0005859375
0.00018303186907838072,0.00013020833333333333
0.00032299741602067185,0.0003689236111111111
